time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-06-24T14:26:44.820Z,10.0742,93.5741,35,4.4,mb,,165,1.77,1.34,us,us100095hy,2017-08-23T16:35:43.040Z,"197 km SSE of Port Blair, India",earthquake,15,2,0.13,17,reviewed,us,us
2017-06-22T09:13:15.500Z,34.7453,69.4815,24.87,4.5,mb,,127,0.415,1.38,us,us20009p03,2017-08-23T16:35:47.040Z,"19 km SW of Tag?b, Afghanistan",earthquake,6.4,6.2,0.09,36,reviewed,us,us
2017-06-20T08:50:40.090Z,23.0408,94.4765,94.73,4.6,mb,,147,1.194,0.57,us,us20009pbi,2017-08-23T16:35:49.040Z,"67 km S of Mawlaik, Myanmar",earthquake,7.4,11.1,0.173,10,reviewed,us,us
2017-06-18T22:35:46.460Z,24.6306,93.9674,21.47,4.6,mb,,89,0.501,0.63,us,us20009nhw,2017-08-23T16:35:44.040Z,"3 km WSW of Thoub?l, India",earthquake,6,5.9,0.071,59,reviewed,us,us
2017-06-16T21:43:11.230Z,29.9367,95.1768,24.75,4.2,mb,,150,3.526,0.58,us,us20009n6t,2017-08-18T23:13:31.040Z,"174 km NNE of Shi Yomi, India",earthquake,6.5,9,0.115,21,reviewed,us,us
2017-06-14T09:06:06.430Z,34.8708,72.9161,25.09,4.7,mb,,64,1.251,1.02,us,us20009me4,2017-08-18T23:13:27.040Z,"22 km NNW of Shingli Bala, Pakistan",earthquake,4.4,6,0.083,44,reviewed,us,us
2017-06-13T19:38:18.360Z,33.616,91.076,35,4.8,mb,,44,3.901,0.61,us,us20009m7k,2017-08-18T23:13:26.040Z,"254 km NNW of Nagqu, China",earthquake,7.9,1.9,0.04,196,reviewed,us,us
2017-06-09T11:48:06.920Z,25.2784,95.1091,92.06,4.6,mb,,68,1.277,0.99,us,us20009mr4,2017-08-16T02:42:21.040Z,"74 km SE of Phek, India",earthquake,4.8,8.8,0.146,14,reviewed,us,us
2017-06-08T04:31:55.080Z,33.772,91.116,62.21,4,mb,,95,4.056,0.76,us,us20009l96,2017-08-16T02:42:20.040Z,"269 km NNW of Nagqu, China",earthquake,5.3,10.2,0.116,20,reviewed,us,us
2017-06-08T00:56:54.020Z,33.615,91.0601,10,4.6,mb,,51,3.9,0.6,us,us20009l7r,2017-08-16T02:42:20.040Z,"254 km NNW of Nagqu, China",earthquake,8.3,1.8,0.066,68,reviewed,us,us
2017-06-03T18:14:50.550Z,16.6688,73.576,15.46,4.3,mb,,106,8.351,1.29,us,us20009lhc,2017-08-15T02:26:52.040Z,"6 km ENE of R?j?pur, India",earthquake,8.2,5.8,0.087,37,reviewed,us,us
2017-06-03T02:42:58.150Z,24.7698,95.1741,108.98,4.1,mb,,69,0.96,0.78,us,us20009kft,2017-08-15T02:26:52.040Z,"114 km E of W?ngjing, India",earthquake,8.1,10.9,0.14,14,reviewed,us,us
2017-06-01T22:55:54.880Z,28.9744,76.7797,10,4.7,mb,,69,5.545,0.76,us,us20009j48,2020-07-10T16:43:09.412Z,"16 km NW of Kharkhauda, India",earthquake,8.3,1.8,0.045,150,reviewed,us,us
2017-05-30T22:24:43.880Z,10.3004,93.2343,82.18,4.4,mb,,84,1.43,0.88,us,us10008wqa,2017-08-15T02:26:48.040Z,"160 km SSE of Port Blair, India",earthquake,9.6,7.3,0.088,37,reviewed,us,us
2017-05-29T15:36:53.250Z,23.2203,94.9352,107.23,4.1,mb,,102,1.161,0.53,us,us20009j94,2017-08-15T02:26:46.040Z,"71 km SE of Mawlaik, Myanmar",earthquake,5,9.1,0.131,16,reviewed,us,us
2017-05-29T13:53:29.160Z,33.2999,75.9276,35.9,4.5,mb,,165,5.472,0.7,us,us10008w1v,2017-08-15T02:26:45.040Z,"15 km E of Kishtw?r, India",earthquake,10,8.5,0.064,71,reviewed,us,us
2017-05-26T16:11:59.880Z,34.1898,68.8899,10.4,3.5,mb,,257,0.372,1.27,us,us10008vid,2017-08-10T01:34:03.040Z,"22 km S of Maydanshakhr, Afghanistan",earthquake,6.5,7.8,0.247,4,reviewed,us,us
2017-05-24T16:08:10.570Z,33.5188,88.9596,10,4.2,mb,,163,4.229,0.72,us,us10008wni,2017-08-10T01:34:00.040Z,western Xizang,earthquake,9,1.9,0.176,9,reviewed,us,us
2017-05-24T12:40:17.490Z,34.1411,69.027,9.95,3.7,mb,,231,0.399,1.34,us,us10008utd,2017-08-10T01:34:00.040Z,"16 km N of Pul-e âAlam, Afghanistan",earthquake,6.8,9.6,0.205,6,reviewed,us,us
2017-05-24T03:16:29.050Z,27.5189,90.1818,28.39,4.4,mb,,126,2.329,0.72,us,us10008wn2,2017-08-10T01:34:00.040Z,"28 km E of Wangdue Phodrang, Bhutan",earthquake,8.2,6.7,0.102,28,reviewed,us,us
2017-05-21T17:38:11.660Z,11.5138,95.0885,20.77,4.6,mb,,117,2.301,1.1,us,us10008u1l,2017-08-10T01:33:57.040Z,"256 km E of Port Blair, India",earthquake,7.8,6,0.12,21,reviewed,us,us
2017-05-20T05:48:44.460Z,32.8696,76.2986,35.36,4.2,mb,,148,2.655,1.01,us,us10008tqh,2017-08-05T03:32:13.040Z,"38 km NNE of Chamba, India",earthquake,10.6,9,0.146,13,reviewed,us,us
2017-05-19T00:02:33.540Z,33.0204,76.1431,42.99,4.5,mb,,107,6.103,0.79,us,us10008tgd,2017-08-05T03:32:11.040Z,"40 km E of Bhadarw?h, India",earthquake,10,8.4,0.083,42,reviewed,us,us
2017-05-17T17:45:54.770Z,12.7126,93.5971,100.98,4.6,mb,,68,1.341,0.67,us,us10008t21,2017-08-05T03:32:10.040Z,"147 km NE of Bamboo Flat, India",earthquake,8.7,6.2,0.067,66,reviewed,us,us
2017-05-17T16:19:30.230Z,34.2997,69.4223,13.2,4.5,mb,,76,0.395,0.91,us,us10008t1f,2017-08-05T03:32:10.040Z,"24 km NW of ?uk?mat? Azrah, Afghanistan",earthquake,6.2,1.5,0.076,51,reviewed,us,us
2017-05-17T15:05:27.100Z,34.1767,69.2214,17.15,4.3,mb,,212,0.392,0.89,us,us10008t44,2017-08-05T03:32:10.040Z,"27 km NE of Pul-e âAlam, Afghanistan",earthquake,7.1,5.4,0.153,12,reviewed,us,us
2017-05-16T22:13:19.060Z,27.3266,88.1714,10,4.2,mb,,164,3.739,0.62,us,us10008udz,2017-08-05T03:32:09.040Z,"9 km WNW of Gyalshing, India",earthquake,5.5,1.9,0.107,24,reviewed,us,us
2017-05-16T14:04:40.080Z,11.4865,95.052,20.79,4.6,mb,,111,2.268,0.53,us,us10008sqi,2017-08-05T03:32:09.040Z,"252 km E of Port Blair, India",earthquake,8,3.6,0.129,18,reviewed,us,us
2017-05-14T05:28:14.560Z,35.1792,81.4457,10,4.3,mb,,75,6.927,0.89,us,us10008sb7,2017-08-05T03:32:06.040Z,"253 km SSE of Hotan, China",earthquake,7.6,1.9,0.096,31,reviewed,us,us
2017-05-07T13:35:10.430Z,33.8033,89.2006,10,4.4,mb,,161,4.404,0.72,us,us10008rvs,2017-08-01T23:02:09.040Z,western Xizang,earthquake,9.3,1.9,0.155,14,reviewed,us,us
2017-05-06T14:48:51.480Z,23.9172,93.9828,68.35,4.3,mb,,103,0.425,0.85,us,us10008q3v,2017-07-29T03:16:25.040Z,"52 km NW of Mawlaik, Myanmar",earthquake,5.2,5.8,0.094,32,reviewed,us,us
2017-05-05T17:58:35.880Z,13.7401,92.548,19.13,5,mb,,68,2.08,0.63,us,us10008puy,2017-07-29T03:16:23.040Z,"226 km N of Bamboo Flat, India",earthquake,6.9,3.8,0.05,129,reviewed,us,us
2017-05-01T18:59:31.990Z,11.7813,94.8399,28.01,4.7,mb,,71,2.056,0.86,us,us10008mp9,2017-07-29T03:16:13.040Z,"228 km E of Port Blair, India",earthquake,7.5,4.9,0.072,58,reviewed,us,us
2017-05-01T06:50:59.270Z,13.6394,92.851,27.84,4.4,mb,,73,1.974,0.74,us,us10008ptb,2017-07-29T03:16:09.040Z,"215 km N of Bamboo Flat, India",earthquake,8.6,5.8,0.11,24,reviewed,us,us
2017-04-29T06:17:01.790Z,34.3746,69.8494,10,4,mb,,181,0.686,1.53,us,us10008lye,2017-07-21T02:32:11.040Z,"29 km NE of ?uk?mat? Azrah, Afghanistan",earthquake,6.4,2,0.195,7,reviewed,us,us
2017-04-27T02:10:11.800Z,29.2836,86.0168,8,4.4,mb,,69,1.682,0.81,us,us10008l7a,2017-07-21T02:32:08.040Z,"76 km E of Saga, China",earthquake,7.6,4.9,0.098,30,reviewed,us,us
2017-04-25T16:14:55.930Z,25.6263,90.8833,31.19,4.3,mb,,154,0.88,0.71,us,us10008na7,2017-07-21T02:32:06.040Z,"40 km WNW of Nongstoin, India",earthquake,8.2,5.8,0.111,23,reviewed,us,us
2017-04-24T15:04:30.130Z,29.6836,81.3034,18.73,4.3,mb,,187,7.906,0.81,us,us10008kia,2017-07-21T02:32:04.040Z,"58 km NE of Dipayal, Nepal",earthquake,12,6.4,0.111,23,reviewed,us,us
2017-04-22T18:45:12.860Z,9.2736,87.0302,17.14,4.1,mb,,137,6.097,0.77,us,us10008n6r,2017-07-11T01:48:41.040Z,Bay of Bengal,earthquake,4.9,5.5,0.144,13,reviewed,us,us
2017-04-18T14:01:34.540Z,25.0632,91.6394,34.06,4.5,mb,,129,0.538,1.29,us,us10008n34,2017-07-11T01:48:36.040Z,"4 km NW of Chh?tak, Bangladesh",earthquake,5.5,6.9,0.163,11,reviewed,us,us
2017-04-18T05:11:55.400Z,33.9575,76.422,51.3,4.6,mb,,107,2.643,0.95,us,us10008ii5,2017-07-11T01:48:36.040Z,Kashmir-India border region,earthquake,4.2,7.5,0.083,43,reviewed,us,us
2017-04-09T18:20:34.730Z,34.0386,68.9745,10,3.4,mb,,229,0.504,1.2,us,us10008g34,2017-07-05T18:09:54.040Z,"6 km NW of Pul-e âAlam, Afghanistan",earthquake,3.9,1.9,0.2,6,reviewed,us,us
2017-04-05T16:44:36.740Z,14.4592,93.0491,31.8,5.3,mb,,49,3.829,0.85,us,us10008ep4,2022-05-03T18:15:18.906Z,"Andaman Islands, India region",earthquake,7.3,4.1,0.052,126,reviewed,us,us
2017-03-30T10:34:52.380Z,17.236,95.8795,5.99,4.2,mb,,162,0.452,0.55,us,us10008ddy,2017-06-16T23:08:03.040Z,"33 km NE of Nyaungdon, Myanmar",earthquake,8.9,3.7,0.235,5,reviewed,us,us
2017-03-28T10:59:21.720Z,33.6425,90.9632,30.25,4.2,mb,,77,3.929,0.74,us,us10008eax,2017-06-16T23:08:00.040Z,"261 km NNW of Nagqu, China",earthquake,10.5,6.2,0.176,9,reviewed,us,us
2017-03-26T22:54:51.700Z,30.5998,83.6889,34.76,4.2,mb,,120,6.503,0.97,us,us20008uw0,2017-06-16T23:07:58.040Z,"204 km NW of Saga, China",earthquake,9.4,6.2,0.112,22,reviewed,us,us
2017-03-26T21:42:11.940Z,27.1419,88.5534,24.39,4.5,mb,,116,2.934,0.81,us,us20008uvs,2017-06-16T23:07:58.040Z,"4 km SSE of Rangpo, India",earthquake,6.6,5.5,0.069,62,reviewed,us,us
2017-03-25T02:05:56.400Z,25.0469,95.0201,104,4.5,mb,,110,1.044,0.91,us,us20008uhk,2017-06-12T19:46:56.040Z,"86 km SE of Phek, India",earthquake,5.9,5.4,0.088,38,reviewed,us,us
2017-03-21T15:40:45.410Z,25.3798,92.5623,34.67,4.4,mb,,98,0.665,1.36,us,us20008vc0,2017-06-12T19:46:52.040Z,"51 km WNW of H?flong, India",earthquake,3.5,5.8,0.19,8,reviewed,us,us
2017-03-21T05:56:37.260Z,33.5487,72.6676,40.98,4.3,mb,,192,0.511,1.14,us,us20008tgy,2017-06-12T19:46:52.040Z,"32 km SE of Sanjwal, Pakistan",earthquake,6.5,9.6,0.114,22,reviewed,us,us
2017-03-19T08:57:06.970Z,9.9624,93.5567,35.85,4.6,mb,,116,1.862,0.69,us,us20008t5c,2017-06-12T19:46:49.040Z,"208 km SSE of Port Blair, India",earthquake,7.5,8,0.079,48,reviewed,us,us
2017-03-18T15:58:21.640Z,12.91,95.8132,23.33,4.4,mb,,78,3.248,1.16,us,us20008t0j,2017-06-07T00:33:44.040Z,"288 km WSW of Dawei, Myanmar",earthquake,4.6,6.8,0.108,25,reviewed,us,us
2017-03-17T14:01:43.070Z,11.1741,92.8778,46.01,4.8,mb,,61,0.496,1.31,us,us20008spa,2017-06-07T00:33:42.040Z,"56 km SSE of Port Blair, India",earthquake,8.9,6.6,0.109,26,reviewed,us,us
2017-03-13T14:19:06.670Z,17.3991,95.9998,10,5.1,mb,,42,0.551,0.52,us,us100088mq,2022-05-03T18:57:43.528Z,"36 km SE of Tharyarwady, Myanmar",earthquake,6.9,1.8,0.061,89,reviewed,us,us
2017-03-10T12:39:35.300Z,8.3783,91.8219,32.13,4.3,mb,,97,5.974,1.32,us,us20008srl,2017-05-31T01:59:00.040Z,"Nicobar Islands, India region",earthquake,8.6,5.9,0.111,23,reviewed,us,us
2017-03-09T02:55:11.360Z,24.7062,94.5703,69.71,4.7,mb,,101,0.534,0.72,us,us100087vi,2017-05-31T01:58:59.040Z,"52 km ENE of W?ngjing, India",earthquake,7.5,3.6,0.142,15,reviewed,us,us
2017-03-07T10:28:56.500Z,26.9162,89.1143,10,4,mb,,138,2.805,1.03,us,us100087jx,2017-05-31T01:58:56.040Z,"2 km NE of Samtse, Bhutan",earthquake,6.2,1.9,0.133,15,reviewed,us,us
2017-03-06T21:30:06.950Z,25.1149,95.1428,89.95,4.3,mb,,109,1.168,0.67,us,us100087d0,2017-05-31T01:58:56.040Z,"88 km SE of Phek, India",earthquake,7.5,10.2,0.113,22,reviewed,us,us
2017-03-04T02:11:53.820Z,25.1865,94.6658,74.07,5.1,mb,,27,1.009,0.95,us,us100086x4,2017-05-24T02:48:15.040Z,"55 km SSE of Phek, India",earthquake,6.5,5.1,0.042,181,reviewed,us,us
2017-03-03T23:30:03.100Z,24.8454,94.5486,65.83,4.1,mb,,66,0.653,0.57,us,us100086vs,2017-05-24T02:48:15.040Z,"53 km ENE of Yairipok, India",earthquake,7.4,7.6,0.127,17,reviewed,us,us
2017-03-01T16:21:04.660Z,11.6696,92.2347,29.78,4.1,mb,,119,0.499,0.48,us,us10008848,2017-05-24T02:48:12.040Z,"52 km W of Bamboo Flat, India",earthquake,10.7,8.3,0.151,12,reviewed,us,us
2017-03-01T03:16:52.370Z,12.2124,93.2046,67.58,4.5,mb,,68,0.713,0.97,us,us100085w3,2017-05-24T02:48:11.040Z,"77 km NE of Bamboo Flat, India",earthquake,8,2.1,0.09,36,reviewed,us,us
2017-02-28T10:42:06.570Z,10.1937,92.501,32.34,4.2,mb,,192,1.472,0.62,us,us100087qh,2017-05-24T02:48:10.040Z,"165 km S of Port Blair, India",earthquake,14.6,8.1,0.152,12,reviewed,us,us
2017-02-27T04:21:41.730Z,27.3706,85.9319,20.28,4.6,mb,,156,0.626,0.69,us,us20008mlv,2017-05-24T02:48:09.040Z,"47 km ESE of Panauti, Nepal",earthquake,7.5,3.7,0.066,69,reviewed,us,us
2017-02-27T03:37:45.990Z,27.4259,86.0789,11.23,4.7,mb,,57,0.725,0.62,us,us20008mll,2017-05-24T02:48:09.040Z,"57 km ESE of Dhulikhel, Nepal",earthquake,6,3.8,0.059,86,reviewed,us,us
2017-02-26T18:48:45.660Z,30.2107,83.5019,10,4.7,mb,,95,6.635,1.22,us,us20008mji,2017-05-24T02:48:09.040Z,"164 km NE of Jumla, Nepal",earthquake,6.3,1.9,0.082,46,reviewed,us,us
2017-02-24T12:02:50.650Z,24.0437,93.4825,59.8,5,mb,,43,0.769,0.81,us,us20008m0e,2022-05-03T18:11:40.054Z,"37 km SSW of Chur?ch?ndpur, India",earthquake,5.1,5,0.048,137,reviewed,us,us
2017-02-14T23:58:55.410Z,34.3277,70.467,58.21,3.7,mb,,164,1.195,0.76,us,us20008jup,2017-05-13T01:03:20.040Z,"11 km S of Jal?l?b?d, Afghanistan",earthquake,7.9,8.4,0.159,10,reviewed,us,us
2017-02-12T04:05:33.570Z,25.548,91.1035,36.94,4.4,mb,,66,0.68,0.66,us,us20008j9t,2017-05-13T01:03:17.040Z,"16 km WNW of Nongstoin, India",earthquake,4.6,8,0.102,28,reviewed,us,us
2017-02-08T20:46:16.710Z,22.5372,94.7713,121,4.5,mb,,63,1.088,0.99,us,us20008ik6,2017-05-09T01:24:31.040Z,"60 km NW of Monywa, Myanmar",earthquake,6.5,6.6,0.085,40,reviewed,us,us
2017-02-06T17:03:06.530Z,30.6544,79.1645,16.05,5.1,mwb,,39,5.823,0.67,us,us20008hyg,2023-01-12T12:46:11.081Z,"36 km NW of P?palkoti, India",earthquake,7.9,3.2,0.059,28,reviewed,us,us
2017-02-06T05:24:39.370Z,32.0126,83.978,10,4.6,mb,,63,4.44,1.37,us,us20008hvj,2017-05-09T01:24:28.040Z,western Xizang,earthquake,7.8,1.9,0.076,51,reviewed,us,us
2017-02-01T10:07:44.180Z,30.6877,83.3674,10,5.1,mb,,30,3.419,0.72,us,us10007wlj,2022-05-03T18:10:16.586Z,"193 km NE of Jumla, Nepal",earthquake,7.6,1.7,0.045,163,reviewed,us,us
2017-01-31T06:16:04.290Z,31.5911,94.1235,32.7,4.5,mb,,49,3.195,1.42,us,us10007wdq,2017-04-27T01:38:39.040Z,"196 km E of Nagqu, China",earthquake,8.7,5.3,0.093,34,reviewed,us,us
2017-01-29T21:36:08.190Z,25.9321,96.4968,41.14,4.5,mb,,71,2.615,0.59,us,us10007w3d,2017-04-27T01:38:37.040Z,"43 km SW of Sarupathar, India",earthquake,8.2,7.3,0.081,45,reviewed,us,us
2017-01-24T12:25:38.780Z,25.6419,91.8799,35,4.3,mb,,115,0.077,1.08,us,us20008ih1,2017-04-19T18:30:58.040Z,"8 km N of Shillong, India",earthquake,14.2,2,0.177,9,reviewed,us,us
2017-01-23T11:15:52.850Z,29.0978,68.9654,23.64,4.5,mb,,130,5.427,0.78,us,us10007uyv,2017-04-19T18:30:56.040Z,"20 km WNW of Dera Bugti, Pakistan",earthquake,11.6,6.6,0.121,20,reviewed,us,us
2017-01-21T21:49:18.510Z,19.8125,94.7635,71.98,4.3,mb,,48,2.529,0.78,us,us10007unu,2017-04-12T02:29:04.040Z,"41 km SSW of Magway, Myanmar",earthquake,6.7,3.6,0.088,37,reviewed,us,us
2017-01-19T19:18:36.830Z,28.1784,92.6836,40.21,4.1,mb,,104,2.041,0.8,us,us10007u64,2017-04-12T02:29:01.040Z,"100 km NE of Tawang, India",earthquake,5.8,9.7,0.127,17,reviewed,us,us
2017-01-19T09:59:42.490Z,28.9824,88.2848,10,4.1,mb,,161,2.583,1.02,us,us20008hc9,2017-04-12T02:29:01.040Z,"65 km WSW of Rikaze, China",earthquake,6.8,1.9,0.13,16,reviewed,us,us
2017-01-18T15:42:40.480Z,12.2,94.9698,27.49,4.9,mb,,99,2.244,0.71,us,us10007tz3,2017-04-12T02:29:00.040Z,"249 km ENE of Port Blair, India",earthquake,7.9,5.6,0.08,49,reviewed,us,us
2017-01-18T03:03:21.970Z,24.559,94.5655,63,4.5,mb,,58,0.407,0.92,us,us10007tuu,2017-04-12T02:29:00.040Z,"50 km E of W?ngjing, India",earthquake,7.7,6,0.113,23,reviewed,us,us
2017-01-12T09:32:08.120Z,26.4049,95.364,68.8,4.5,mb,,84,2.37,1.01,us,us10007ssz,2017-04-01T00:26:10.040Z,"47 km SE of Mon, India",earthquake,7.4,7.3,0.093,34,reviewed,us,us
2017-01-12T00:53:11.110Z,30.782,69.7722,10,4.3,mb,,127,3.798,0.91,us,us10007sqa,2017-04-01T00:26:09.040Z,"69 km SSE of Zhob, Pakistan",earthquake,6.6,1.9,0.097,30,reviewed,us,us
2017-01-08T13:31:26.230Z,31.7739,72.156,10,4.5,mb,,88,2.093,0.91,us,us10007rzn,2020-07-10T15:20:15.428Z,"12 km WSW of Jahanian Shah, Pakistan",earthquake,5.2,1.9,0.096,32,reviewed,us,us
2017-01-04T14:28:07.760Z,22.9682,94.7422,123.35,4.6,mb,,69,1.103,0.68,us,us10007pp8,2017-03-27T23:53:22.040Z,"82 km SSE of Mawlaik, Myanmar",earthquake,6.5,6.8,0.103,28,reviewed,us,us
2017-01-04T14:12:52.310Z,30.4946,83.7309,10,4.7,mb,,104,3.099,0.86,us,us10007pp5,2017-03-27T23:53:22.040Z,"194 km NW of Saga, China",earthquake,8.5,1.9,0.07,62,reviewed,us,us
2017-01-04T12:41:18.010Z,22.8948,96.0688,13,4.2,mb,,87,0.875,0.56,us,us10007ugg,2017-03-27T23:53:22.040Z,"45 km W of Mogok, Myanmar",earthquake,5.1,2.7,0.175,9,reviewed,us,us
2017-01-03T19:32:26.800Z,27.9089,93.8486,18.03,4.4,mb,,76,2.935,0.79,us,us10007ud9,2017-03-27T23:53:20.040Z,"34 km N of Ziro, India",earthquake,8,4,0.075,51,reviewed,us,us
2017-01-03T18:49:53.560Z,23.3168,94.5035,88.62,5.1,mb,,46,0.927,0.94,us,us10007phv,2017-03-27T23:53:20.040Z,"37 km SSE of Mawlaik, Myanmar",earthquake,4.7,4.9,0.044,170,reviewed,us,us
2017-01-03T09:09:02.080Z,24.0151,92.0177,32,5.7,mww,,20,1.375,0.86,us,us10007pfk,2022-05-03T18:56:46.324Z,"18 km ENE of ?mb?sa, India",earthquake,6.7,1.8,0.071,19,reviewed,us,us
2017-01-02T07:16:47.530Z,34.8833,73.8226,24.52,4.2,mb,,98,1.312,0.51,us,us10007uaf,2017-03-27T23:53:18.040Z,"65 km NNE of Muzaffar?b?d, Pakistan",earthquake,6,6.2,0.113,22,reviewed,us,us
2016-12-29T05:52:03.910Z,16.7482,94.12,14.89,4.4,mb,,71,1.951,0.54,us,us10007nhk,2017-03-23T22:52:08.040Z,"65 km W of Pathein, Myanmar",earthquake,7.8,4,0.108,25,reviewed,us,us
2016-12-27T21:21:53.720Z,13.341,92.327,28.8,4.4,mb,,83,8.146,0.91,us,us10007n39,2017-03-23T22:52:05.040Z,"186 km NNW of Bamboo Flat, India",earthquake,8.7,5.4,0.098,30,reviewed,us,us
2016-12-27T10:50:19.090Z,12.763,92.9305,35,4.3,mb,,181,9.051,0.24,us,us10007t4j,2017-03-23T22:52:04.040Z,"119 km N of Bamboo Flat, India",earthquake,10.6,1.9,0.178,9,reviewed,us,us
2016-12-27T07:17:15.420Z,34.4738,73.7599,49.03,4.3,mb,,101,0.916,0.58,us,us10007mzk,2017-03-23T22:52:04.040Z,"28 km ENE of Muzaffar?b?d, Pakistan",earthquake,5.4,8.2,0.147,13,reviewed,us,us
2016-12-26T17:25:42.030Z,22.763,94.5877,104.09,4.2,mb,,125,0.92,0.79,us,us10007mx7,2017-03-23T22:52:04.040Z,"91 km NW of Monywa, Myanmar",earthquake,6.5,6.2,0.187,8,reviewed,us,us
2016-12-23T04:56:16.820Z,12.3232,91.9315,27.78,4.4,mb,,102,8.616,0.76,us,us10007sbb,2017-03-23T22:51:59.040Z,"109 km NW of Bamboo Flat, India",earthquake,9,5.9,0.144,14,reviewed,us,us
2016-12-17T17:25:58.040Z,34.0507,73.8062,36.07,4.5,mb,,85,0.599,1.15,us,us200081z0,2017-03-16T02:31:26.040Z,"21 km N of Rawala Kot, Pakistan",earthquake,6.6,7.6,0.084,42,reviewed,us,us
2016-12-15T03:44:13.010Z,22.7969,94.5033,97.7,4.3,mb,,125,0.848,0.94,us,us200080xi,2017-03-09T02:14:31.040Z,"85 km E of Falam, Myanmar",earthquake,6.2,9.3,0.126,18,reviewed,us,us
2016-12-11T20:32:32.210Z,23.146,94.5533,89.75,4.4,mb,,122,1.012,0.81,us,us2000801f,2017-03-09T02:14:28.040Z,"57 km SSE of Mawlaik, Myanmar",earthquake,6.5,5.1,0.114,22,reviewed,us,us
2016-12-08T14:34:51.910Z,34.2167,69.1294,18.64,4.2,mb,,205,0.331,1.28,us,us20007z6p,2017-03-03T07:06:08.040Z,"26 km NNE of Pul-e âAlam, Afghanistan",earthquake,5.9,5.1,0.159,11,reviewed,us,us
2016-12-08T10:01:59.840Z,34.1753,69.276,10,4.6,mb,,150,0.412,1.34,us,us20007z4h,2017-03-03T07:06:08.040Z,"30 km NE of Pul-e âAlam, Afghanistan",earthquake,5.8,1.9,0.122,22,reviewed,us,us
2016-12-08T09:32:56.890Z,24.6052,94.8888,99.72,4.3,mb,,178,0.654,1.07,us,us20007z4c,2017-03-03T07:06:08.040Z,"83 km E of W?ngjing, India",earthquake,11.1,6.8,0.238,5,reviewed,us,us
2016-12-08T07:46:22.410Z,23.447,94.8822,35.56,4.6,mb,,67,0.943,0.45,us,us20007z3m,2017-03-03T07:06:08.040Z,"53 km ESE of Mawlaik, Myanmar",earthquake,5.7,10.3,0.106,27,reviewed,us,us
2016-12-04T21:34:23.310Z,32.4198,92.116,10,5.2,mwb,,26,2.837,0.77,us,us10007euj,2022-05-03T18:04:00.549Z,"104 km N of Nagqu, China",earthquake,7.4,1.7,0.083,14,reviewed,us,us
2016-12-03T19:42:11.180Z,10.9345,91.886,10,4.7,mb,,112,7.565,0.95,us,us10007emp,2017-03-03T07:06:01.040Z,"123 km SW of Port Blair, India",earthquake,8.8,1.9,0.071,60,reviewed,us,us
2016-12-01T16:52:50.110Z,29.979,80.6321,31.96,5.2,mb,,41,4.687,0.76,us,us10007e1x,2023-01-12T12:54:08.773Z,"18 km NE of Dh?rchula, India",earthquake,7,4.4,0.047,152,reviewed,us,us
2016-11-27T23:35:21.020Z,27.8015,86.5319,10,5.4,mb,,30,1.081,0.67,us,us10007cuh,2022-05-03T19:50:04.618Z,"17 km W of Namche Bazar, Nepal",earthquake,5.3,1.7,0.033,314,reviewed,us,us
2016-11-25T11:17:10.660Z,13.1382,93.0599,32.79,4.6,mb,,92,7.738,0.86,us,us10007c91,2017-02-23T00:11:47.040Z,"163 km NNE of Bamboo Flat, India",earthquake,9.7,5.9,0.069,64,reviewed,us,us
2016-11-24T14:16:36.710Z,33.227,72.7675,37.81,4.5,mb,,249,0.595,1.47,us,us10007c3e,2017-02-15T23:21:39.040Z,"33 km NNW of Chakwal, Pakistan",earthquake,11,12,0.136,16,reviewed,us,us
2016-11-21T04:50:41.050Z,31.4546,94.1675,33.42,4.1,mb,,111,3.15,1.19,us,us10007cuy,2017-02-15T23:21:31.040Z,"200 km E of Nagqu, China",earthquake,11.7,5.9,0.127,17,reviewed,us,us
2016-11-17T21:45:56.570Z,32.6865,96.1511,10,5,mb,,28,5.231,0.63,us,us100079n7,2017-02-09T03:02:33.040Z,"198 km NNW of Qamdo, China",earthquake,7.4,1.8,0.042,179,reviewed,us,us
2016-11-16T22:59:24.610Z,28.0012,76.7017,10,4.4,mb,,98,6.357,0.7,us,us1000793m,2017-02-09T03:02:32.040Z,"14 km SE of B?wal, India",earthquake,10.5,1.9,0.089,36,reviewed,us,us
2016-11-15T02:10:21.120Z,24.6475,92.3284,32.42,4.6,mb,,72,1.01,0.76,us,us1000781i,2017-02-09T03:02:28.040Z,"23 km W of Hail?k?ndi, India",earthquake,6.4,4.9,0.083,44,reviewed,us,us
2016-11-13T21:22:24.700Z,10.6904,93.6834,8.78,4.6,mb,,99,1.33,0.68,us,us100077fm,2017-02-09T03:02:24.040Z,"148 km SE of Port Blair, India",earthquake,6.8,6.1,0.108,26,reviewed,us,us
2016-10-31T13:25:53.320Z,34.8888,85.9776,17.06,4.2,mb,,134,10.908,0.94,us,us1000738r,2017-01-24T02:02:12.040Z,western Xizang,earthquake,5.2,5.5,0.153,12,reviewed,us,us
